gene_name,log2FC_12h,log2FC_18h,log2FC_24h,acc_untr_12h_tss,acc_untr_12h_avg,acc_vacv_12h_tss,acc_vacv_12h_avg,acc_untr_18h_tss,acc_untr_18h_avg,acc_vacv_18h_tss,acc_vacv_18h_avg,acc_untr_24h_tss,acc_untr_24h_avg,acc_vacv_24h_tss,acc_vacv_24h_avg,expr_delta_12h,expr_delta_18h,expr_delta_24h,acc_delta_12h_tss,acc_delta_18h_tss,acc_delta_24h_tss,acc_delta_12h_avg,acc_delta_18h_avg,acc_delta_24h_avg,expr_var,expr_range,acc_tss_var,acc_tss_range,acc_avg_var,acc_avg_range,expr_slope,acc_tss_slope,acc_avg_slope
ACCS,-0.518455444741928,-0.774296738825169,-0.486652040709756,28.3891,28.3891,3.37051,16.515505,2.71868,7.068569999999999,11.43,12.24645,3.36402,7.44891,8.06983,8.06983,-0.518455444741928,-0.774296738825169,-0.486652040709756,-25.01859,8.71132,4.70581,-11.873594999999998,5.17788,0.6209199999999999,0.024867616103354688,0.28764469811541304,339.5484823880333,33.729910000000004,77.93859820040831,17.051474999999996,0.0026502836693476457,2.477033333333331,1.0412095833333324
ACCSL,-0.286871967729689,-2.26246302839613,0.368172618895067,3.3682,7.51366,4.04461,6.965708888888888,6.64567,6.7386099999999995,3.81,4.671785,6.72805,5.26103,3.22793,3.8331675,-0.286871967729689,-2.26246302839613,0.368172618895067,0.6764099999999997,-2.83567,-3.5001199999999995,-0.5479511111111117,-2.0668249999999997,-1.4278624999999998,1.8753812263751208,2.630635647291197,5.036600428299998,4.17653,0.5815825031751793,1.518873888888888,0.05458704888539619,-0.3480441666666664,-0.073325949074074
LOC103237055,,,,,,,,,,,,,,3.22793,3.22793,,,,,,,,,,,,,,,,,,
C1H11orf96,1.28141043500123,2.06379618264578,1.9659134322159,3.3682,4.571125,6.74102,6.74102,3.32283,3.775945,5.44286,5.44286,2.88345,2.88345,,,1.28141043500123,2.06379618264578,1.9659134322159,3.37282,2.1200299999999994,,2.1698949999999995,1.6669149999999995,,0.18170880735748424,0.7823857476445497,0.7847413920500006,1.2527900000000005,0.1264944402,0.50298,0.05704191643455579,-0.20879833333333347,-0.08383000000000009
LOC103237105,,,,,,,,3.02076,3.02076,,,,,,,,,,,,,,,,,,,,,,,,
ALKBH3,-0.35648916611782,-0.0191645410189872,-0.340313240907506,4.81171,17.642936666666667,4.04461,15.504354999999999,32.9263,32.9263,6.53143,9.6157,18.7424,18.7424,10.4908,10.4908,-0.35648916611782,-0.0191645410189872,-0.340313240907506,-0.7671000000000001,-26.394869999999997,-8.2516,-2.138581666666669,-23.310599999999997,-8.2516,0.03619767511576061,0.3373246250988328,173.66309695263328,25.627769999999998,118.73280574177866,21.172018333333327,0.0013479937675261759,-0.6237083333333334,-0.5094181944444447
HSD17B12,0.123297591355603,-0.315760751735751,-0.916669492883378,6.25522,28.208636249999998,56.6246,22.245362857142855,3.62491,23.448625,3.26571,13.78857,35.5625,12.700907142857144,10.4908,9.280325,0.123297591355603,-0.315760751735751,-0.916669492883378,50.36938,-0.35919999999999996,-25.0717,-5.963273392857143,-9.660055,-3.4205821428571443,0.2725658466877131,1.039967084238981,1479.2421727721335,75.44108,9.843749096459785,6.2394728571428555,-0.08666392368658166,-6.286756666666663,0.21189093749999954
LOC103237169,,,,3.3682,3.3682,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOC103242105,,,,2.88702,3.6087800000000003,4.71871,4.71871,3.62491,3.171795,4.89857,4.89857,3.8446,3.8446,,,,,,1.8316899999999996,1.2736600000000005,,1.1099299999999994,1.7267750000000004,,,,0.1556987404499995,0.5580299999999991,0.1902488770125006,0.616845000000001,,-0.09300499999999993,0.10280750000000022
LOC103237152,2.53416862529124,0.838851682890826,0.86193021823783,8.1799,8.1799,8.08922,6.066915,3.62491,5.1352866666666666,5.44286,4.898573333333333,2.88345,3.123735,4.03491,4.03491,2.53416862529124,0.838851682890826,0.86193021823783,-0.09068000000000076,1.8179499999999997,1.1514600000000002,-2.112985,-0.23671333333333333,0.9111750000000001,0.945168907334696,1.6953169424004138,0.938331529433334,1.9086300000000005,2.330597783089815,3.02416,-0.13935320058778403,0.1035116666666667,0.2520133333333331
TTC17,0.639392938490125,0.5333893494012,0.603302894178201,5.77405,12.209710000000001,14.8302,15.72904,5.13529,11.13365142857143,3.81,9.144,3.8446,8.121715,3.22793,5.24539,0.639392938490125,0.5333893494012,0.603302894178201,9.056149999999999,-1.3252900000000003,-0.6166699999999996,3.5193299999999983,-1.9896514285714293,-2.8763249999999996,0.002904525990242673,0.10600358908892504,33.639980921733326,10.38144,12.006578213606625,6.395654999999998,-0.0030075036926603196,-0.8060683333333326,-0.5329712499999993
LOC103237208,-2.46901676928999,0.0,-0.492174544611265,3.84937,14.627598,8.76332,16.17846,4.83321,12.808014,6.53143,12.337143333333335,4.80575,11.533798,7.26285,7.26285,-2.46901676928999,0.0,-0.492174544611265,4.91395,1.69822,2.4571000000000005,1.5508620000000004,-0.47087066666666466,-4.270948000000001,1.7076974617785359,2.46901676928999,2.825488368299999,3.2157299999999998,8.736910398480152,5.821810000000001,0.16473685205656025,-0.20473749999999977,-0.48515083333333286
LOC103237205,3.14445985969768,2.61855255230277,1.18339064155572,3.84937,14.627598,8.76332,16.17846,4.83321,12.808014,6.53143,12.337143333333335,4.80575,11.533798,7.26285,7.26285,3.14445985969768,2.61855255230277,1.18339064155572,4.91395,1.69822,2.4571000000000005,1.5508620000000004,-0.47087066666666466,-4.270948000000001,1.0303434473957345,1.96106921814196,2.825488368299999,3.2157299999999998,8.736910398480152,5.821810000000001,-0.16342243484516308,-0.20473749999999977,-0.48515083333333286
API5,-0.0928063633679908,0.398088961754845,0.237022573603076,4.81171,14.595509999999999,4.04461,13.482054999999999,3.92698,12.6116375,5.98714,12.24642,4.80575,14.297104999999998,6.45586,6.45586,-0.0928063633679908,0.398088961754845,0.237022573603076,-0.7671000000000001,2.06016,1.6501100000000006,-1.113455,-0.3652175,-7.841244999999998,0.06261795488052915,0.4908953251228358,2.334074049033334,2.8272600000000003,16.95233413687707,7.476027499999998,0.027485744747588886,0.20143416666666658,-0.5606491666666659
LOC103237182,1.2282588772402,1.03619988355354,1.58887655064788,4.81171,14.595509999999999,4.71871,16.62787,3.92698,12.6116375,5.98714,12.24642,4.80575,14.297104999999998,6.45586,6.45586,1.2282588772402,1.03619988355354,1.58887655064788,-0.09299999999999997,2.06016,1.6501100000000006,2.0323600000000024,-0.3652175,-7.841244999999998,0.07873054363006807,0.5526766670943399,1.3071119100333337,2.15316,26.521240124214586,9.873605000000001,0.030051472783973278,0.14525916666666663,-0.8228004166666658
LOC103237259,,,,,,,,3.62491,3.62491,,,,,,,,,,,,,,,,,,,,,,,,
LOC103237285,,,,12.9916,12.9916,10.1115,10.1115,13.5934,13.5934,15.7843,15.7843,10.5726,10.5726,5.64888,5.64888,,,,-2.8801000000000005,2.190899999999999,-4.923719999999999,-2.8801000000000005,2.190899999999999,-4.923719999999999,,,13.418206908133328,7.114619999999999,13.418206908133328,7.114619999999999,,-0.17030166666666616,-0.17030166666666616
LOC103237394,,,,,,,,3.02076,3.02076,,,,,,,,,,,,,,,,,,,,,,,,
LOC103237367,1.56314073099729,-1.70879138043475,0.546227505011655,5.77405,13.953949999999999,10.7856,12.8079,14.8017,14.650649999999999,11.9743,11.9743,18.7424,18.7424,5.64888,5.64888,1.56314073099729,-1.70879138043475,0.546227505011655,5.011550000000001,-2.827400000000001,-13.09352,-1.146049999999999,-2.6763499999999993,-13.09352,2.8041270707874313,3.27193211143204,82.43931944363334,18.10507,42.2668813833,11.947470000000001,-0.08474276883213626,-1.5087558333333317,-0.9956224999999991
LRRC4C,0.487577945075648,0.136487271416776,-0.360023438184402,16.3598,10.2248675,8.76332,7.86452,12.083,6.386739999999999,3.81,4.08214,3.36402,4.1878657142857145,3.22793,3.22793,0.487577945075648,0.136487271416776,-0.360023438184402,-7.59648,-8.273,-0.13608999999999982,-2.3603475000000005,-2.304599999999999,-0.9599357142857143,0.18136927513054268,0.84760138326005,20.387400435099995,8.13691,0.6287304990998721,1.4004117857142862,-0.0706334486050041,0.6216991666666658,0.11670098214285698
LOC103237333,,,,,,,,3.02076,3.02076,,,,,,,,,,,,,,,,,,,,,,,,
LOC103237478,1.99642531975,0.0,0.0,3.3682,3.12761,3.37051,3.37051,,,,,3.8446,3.8446,,,1.99642531975,0.0,0.0,0.0023100000000000342,,,0.24290000000000012,,,1.3285713524462965,1.99642531975,,0.0,,0.0,-0.16636877664583313,9.625000000000138e-05,0.01012083333333333
C1H11orf74,-0.323012302497945,-0.4367171295549,-1.06015802260677,6.73639,10.184778333333332,4.04461,10.381170000000001,3.62491,7.602231666666666,3.26571,5.660576000000001,4.80575,6.487765,4.8419,4.8419,-0.323012302497945,-0.4367171295549,-1.06015802260677,-2.6917800000000005,-0.35919999999999996,0.036150000000000126,0.19639166666666874,-1.941655666666665,-1.6458649999999997,0.1574985245833539,0.737145720108825,2.1731388606333346,2.7279300000000006,1.342108023989779,2.1380473333333336,-0.06142881000906869,0.22732749999999993,-0.15352138888888894
RAG2,-2.43151737867723,0.0,3.40455156353956,24.0585,24.0585,6.06692,15.16731,19.3328,19.3328,13.0629,13.0629,13.9367,13.9367,4.8419,4.8419,-2.43151737867723,0.0,3.40455156353956,-17.99158,-6.269899999999998,-9.0948,-8.891189999999998,-6.269899999999998,-9.0948,8.593824801652742,5.83606894221679,37.42175606680001,11.721680000000001,2.482113051033335,2.8249000000000013,0.48633907851806535,0.7413983333333325,-0.016967499999999875
RAG1,0.558452154664844,0.771974251866505,0.433975510368719,2.88702,2.88702,,,,,,,,,,,0.558452154664844,0.771974251866505,0.433975510368719,,,,,,,0.0292215450371178,0.337998741497786,,,,,-0.010373053691343724,,
TRAF6,0.220587514247625,0.620841935679779,0.848526758069762,36.569,15.557863333333335,27.6382,13.616865999999998,32.02,10.87472,11.43,11.43,21.6259,9.931890000000001,9.68379,9.68379,0.220587514247625,0.620841935679779,0.848526758069762,-8.930800000000001,-20.590000000000003,-11.942110000000001,-1.9409973333333372,0.5552799999999998,-0.24810000000000088,0.1010586123591106,0.627939243822137,36.63182233470002,11.659200000000002,1.6237868884201532,2.496277333333337,0.05232827031851137,-0.2509425000000004,0.14107477777777794
PRR5L,-1.00466624272614,-1.39038519035337,-1.33162995032934,130.878,11.826657631578946,6.06692,11.485656153846152,115.393,10.340287435897435,3.26571,8.131294545454546,2.88345,8.5301984375,8.06983,6.8593519999999994,-1.00466624272614,-1.39038519035337,-1.33162995032934,-124.81107999999999,-112.12729,5.18638,-0.3410014777327941,-2.2089928904428895,-1.6708464374999998,0.04318942514642836,0.38571894762723,5137.119217347434,129.99746,0.9245801899653188,1.8679914127100954,-0.027246975633600023,10.833121666666653,-0.11082041331393377
COMMD9,0.105512326816704,0.542513834127359,0.956621813469107,25.0209,25.0209,16.8525,16.8525,11.4789,14.096866666666665,9.79714,6.5314250000000005,15.859,15.859,5.64888,5.64888,0.105512326816704,0.542513834127359,0.956621813469107,-8.168400000000002,-1.6817599999999988,-10.21012,-8.168400000000002,-7.565441666666665,-10.21012,0.18114051570266787,0.851109486652403,19.82967388960001,8.528360000000001,1.9210837994898156,2.644678333333335,0.07092579055436685,-0.17014333333333276,-0.1701433333333331
LDLRAD3,-0.113231394039216,-0.658796103056707,-1.18948487044986,3.3682,8.678898518518519,9.43743,8.5948,3.32283,8.050322,3.26571,5.026635882352942,2.88345,6.391645,3.22793,4.357706,-0.113231394039216,-0.658796103056707,-1.18948487044986,6.069230000000001,-0.05712000000000028,0.34448000000000034,-0.08409851851851968,-3.023686117647058,-2.0339389999999993,0.28959882750810007,1.076253476410644,11.744368240833337,6.126350000000001,2.2371087521774786,2.9395875991285383,-0.08968778970088691,-0.4770624999999998,-0.16248670679012323
TRIM44,-0.0524579634109649,-0.0776011604285357,0.286317720687184,3.3682,8.059621666666667,3.37051,6.853363333333333,5.43736,7.115564444444445,3.26571,5.578927500000001,6.24747,4.859144444444444,4.8419,5.11089,-0.0524579634109649,-0.0776011604285357,0.286317720687184,0.0023100000000000342,-2.17165,-1.40557,-1.2062583333333334,-1.536636944444444,0.2517455555555568,0.041306349420825075,0.3639188811157197,1.2158511237333334,2.17396,0.9055395555001811,1.7883825000000009,0.028231307008179034,-0.11732333333333327,0.12150032407407398
FJX1,-1.4917844419933,-2.22252702549486,-2.89782832887608,4.81171,15.974872,8.76332,12.32644,10.5727,10.91249875,15.24,10.3414275,11.5338,11.24546,6.45586,5.379886666666667,-1.4917844419933,-2.22252702549486,-2.89782832887608,3.9516100000000005,4.667300000000001,-5.077939999999999,-3.6484319999999997,-0.5710712499999993,-5.865573333333333,0.49449599758855767,1.4060438868827803,29.502448006033333,9.745239999999999,7.069602864672781,5.294502083333334,-0.11717032390689827,-0.7524624999999989,-0.18476177777777752
PAMR1,-0.956717549503002,-3.0959896425659,-3.73919470775081,4.33054,10.791965714285713,3.37051,7.2465874999999995,4.83321,7.90431,4.35428,5.7149975,4.80575,6.187397499999999,,,-0.956717549503002,-3.0959896425659,-3.73919470775081,-0.9600300000000002,-0.4789300000000001,,-3.545378214285713,-2.1893124999999998,,2.1220628300346718,2.782477158247808,0.11572860500000004,0.4811000000000001,0.919457110730611,1.3560657142857133,-0.2318730965206505,0.08018333333333338,0.22601095238095234
SLC1A2,-1.90558908050417,-0.667951056958575,-2.46616585301619,5.29288,11.966498260869566,5.39281,10.841801666666667,4.22906,9.26365388888889,4.89857,7.378091111111112,5.7669,7.849384444444444,4.03491,4.4384033333333335,-1.90558908050417,-0.667951056958575,-2.46616585301619,0.09992999999999963,0.6695100000000007,-1.7319899999999997,-1.1246965942028986,-1.8855627777777775,-3.41098111111111,0.8465951079943949,1.7982147960576147,1.5745924188,2.4015000000000004,1.3554858888719097,2.2862845169082116,-0.04671473104266826,-0.15265999999999974,-0.19052370974235075
LOC103237672,0.676753251344636,0.0,0.0,5.77405,7.9393175,12.1338,12.1338,5.73944,8.458120000000001,5.98714,5.98714,4.32517,6.007185,4.03491,4.03491,0.676753251344636,0.0,0.0,6.359750000000001,0.24770000000000003,-0.29025999999999996,4.194482500000001,-2.470980000000001,-1.9722749999999998,0.15266498773517873,0.676753251344636,13.644864860700002,6.650010000000001,13.78433251328959,6.665462500000002,-0.05639610427871963,-0.5541674999999998,-0.5138964583333331
LOC103237657,,,,,,,,,,,,,,4.03491,4.03491,,,,,,,,,,,,,,,,,,
CD44,3.48388973985981,0.643357261457465,0.829041079401744,35.1255,19.24683,15.5043,14.15613125,22.0515,13.2158175,15.7843,8.708567272727272,15.859,10.612698333333332,5.64888,6.052375,3.48388973985981,0.643357261457465,0.829041079401744,-19.6212,-6.267200000000001,-10.21012,-5.09069875,-4.507250227272728,-4.560323333333333,2.5252207751734863,2.840532478402345,47.074060148800015,13.354000000000001,0.10408783597731608,0.5834485227272719,-0.22123738837150536,0.7842566666666663,0.04419795138888881
LOC103237830,-1.90501107177501,-1.83451389170701,-1.49438454696578,8.1799,8.1799,6.74102,6.74102,8.45812,8.45812,,,5.28632,5.28632,,,-1.90501107177501,-1.83451389170701,-1.49438454696578,-1.4388800000000002,,,-1.4388800000000002,,,0.04821199440475729,0.41062652480923,,0.0,,0.0,0.03421887706743579,-0.0599533333333333,-0.0599533333333333
PDHX,0.317685359547328,0.526346367348672,0.455353921266611,2.88702,25.502044,6.06692,21.5712625,4.53114,21.82498,17.9614,21.95283333333333,4.80575,13.648308,7.26285,8.06983,0.317685359547328,0.526346367348672,0.455353921266611,3.1798999999999995,13.43026,2.4571000000000005,-3.930781500000002,0.1278533333333307,-5.5784780000000005,0.011255329410540487,0.208661007801344,37.66709339253334,10.97316,8.624939625373448,5.706331333333331,0.011472380143273581,-0.06023333333333271,-0.13730804166666624
APIP,0.0818286795111027,0.498408351377019,0.248719450411935,5.77405,26.753088,6.06692,18.200752,46.2176,28.193746666666666,17.9614,17.6892675,6.24747,15.738805,7.26285,8.06983,0.0818286795111027,0.498408351377019,0.248719450411935,0.29286999999999974,-28.256199999999996,1.0153800000000004,-8.552336,-10.504479166666666,-7.668975,0.043955949948156686,0.41657967186591627,278.73280237689994,29.271579999999997,2.105212246444731,2.8355041666666665,0.013907564241736026,0.0602091666666656,0.07361341666666664
EHF,2.19005509980059,1.35853841212268,0.267150389348587,13.4728,25.71590666666667,11.4597,15.579226666666667,16.3121,18.89135076923077,5.44286,10.704283333333334,6.24747,17.643955714285713,5.64888,6.321363333333334,2.19005509980059,1.35853841212268,0.267150389348587,-2.0130999999999997,-10.869240000000001,-0.5985899999999997,-10.136680000000002,-8.187067435897434,-11.32259238095238,0.9300183906033482,1.9229047104520032,30.986384277033345,10.270650000000002,2.506482334410756,3.1355249450549447,-0.16024205920433343,0.11787583333333286,-0.09882603174603137
ELF5,,,,6.25522,11.708473333333332,8.08922,8.08922,3.02076,7.128988,3.81,5.079996666666667,3.8446,5.766903333333333,3.22793,3.6314200000000003,,,,1.8339999999999996,0.7892399999999999,-0.6166699999999996,-3.619253333333333,-2.0489913333333325,-2.1354833333333323,,,1.5123149724333325,2.4506699999999992,0.779129504601334,1.5702620000000005,,-0.20422249999999972,0.12364749999999997
LOC103237921,,,,,,,,,,,,2.88345,2.88345,,,,,,,,,,,,,,,,,,,,
LOC103237912,1.43492655757897,-0.81460371399044,-0.492218142785203,6.25522,15.878609999999998,8.08922,8.08922,21.1453,21.1453,8.16428,8.16428,15.859,15.859,3.22793,3.22793,1.43492655757897,-0.81460371399044,-0.492218142785203,1.8339999999999996,-12.98102,-12.63107,-7.789389999999999,-12.98102,-12.63107,1.479700932561698,2.24953027156941,71.4742554513,14.815019999999999,8.419558713633332,5.19163,-0.16059539169701428,-1.205422499999999,-0.4034733333333332
CAT,-0.910291519975764,-1.34129634646247,-2.14687924324659,51.0041,51.0041,43.8166,43.8166,2.71868,24.46814,11.9743,17.6893,25.951,25.951,10.4908,10.4908,-0.910291519975764,-1.34129634646247,-2.14687924324659,-7.1875,9.25562,-15.4602,-7.1875,-6.778839999999999,-15.4602,0.3939796935650092,1.2365877232708262,158.28091981613335,24.71582,23.99509662253334,8.681360000000002,-0.1030489769392354,-0.6893916666666654,-0.689391666666666
LOC103237923,0.676717665331997,0.0,-1.48066406951855,51.0041,20.048783333333333,43.8166,23.930605,46.2176,25.223329999999997,11.9743,17.6893,25.951,25.951,10.4908,10.4908,0.676717665331997,0.0,-1.48066406951855,-7.1875,-34.2433,-15.4602,3.881821666666667,-7.534029999999998,-15.4602,1.2174348058670628,2.157381734850547,192.2097874233333,27.055799999999998,94.54327371633983,19.342021666666668,-0.1797818112375454,-0.6893916666666671,-1.6118351388888879
ABTB2,0.330407993107451,-0.168363147606367,-0.237235014432604,7.21756,17.285603924050633,7.41512,12.759779821428571,27.4889,11.02432619047619,5.44286,8.654141285714285,5.28632,9.649557920792079,7.26285,6.21594945945946,0.330407993107451,-0.168363147606367,-0.237235014432604,0.19756000000000018,-22.04604,1.9765300000000003,-4.525824102622062,-2.3701849047619046,-3.4336084613326188,0.09595576147636883,0.567643007540055,179.17105743763335,24.02257,1.1617641698496666,2.1556391978601575,-0.04730358396167122,0.14824749999999898,0.09101797010745348
LOC103237939,0.57367520014124,-0.0758202048040502,0.362514095348542,20.2092,25.822833333333335,10.1115,12.133809999999999,19.937,14.600320000000002,8.16428,7.07571,2.88345,13.456091666666666,3.22793,3.76592,0.57367520014124,-0.0758202048040502,0.362514095348542,-10.0977,-11.772720000000001,0.34448000000000034,-13.689023333333337,-7.524610000000002,-9.690171666666666,0.109761708652097,0.6494954049452901,43.11189183213334,12.117200000000002,9.780077288052784,6.164413333333335,-0.01759675873272482,0.8701816666666653,0.33323763888888897
LOC103237932,0.657185738875831,2.31585214774478,1.507332084977,3.84937,4.234304,6.74102,4.449071,3.92698,4.593634137931034,4.35428,4.83053375,4.80575,4.982802105263158,3.22793,4.034913333333333,0.657185738875831,2.31585214774478,1.507332084977,2.89165,0.42730000000000024,-1.5778199999999996,0.21476700000000015,0.23689961206896548,-0.9478887719298248,0.6879379595995665,1.6586664088689491,5.011614869633332,4.469469999999999,0.45933030189619956,1.1847883839987903,0.07084552884176407,-0.3724558333333329,-0.09688798099415197
NAT10,0.57538358470175,0.767211643738816,0.959043002362655,6.73639,19.4874075,4.04461,17.02106,3.32283,12.212485714285716,3.81,9.116779999999999,4.80575,11.05320857142857,11.2978,11.2978,0.57538358470175,0.767211643738816,0.959043002362655,-2.6917800000000005,0.4871699999999999,6.492050000000001,-2.4663475000000012,-3.0957057142857174,0.24459142857143057,0.03679863719088347,0.38365941766090506,21.751173397633337,9.18383,3.1504777731520925,3.340297142857148,0.031971618138408736,0.7653191666666659,0.22591157738095233
CAPRIN1,-0.573153891002394,-0.466940395587861,-0.753167739476556,3.84937,11.22732888888889,4.71871,11.748604285714285,5.13529,7.40086625,3.26571,7.402289999999999,3.36402,5.179528888888888,5.64888,5.379883333333333,-0.573153891002394,-0.466940395587861,-0.753167739476556,0.8693399999999998,-1.8695800000000005,2.28486,0.5212753968253949,0.0014237499999989467,0.20035444444444472,0.020935397440038146,0.28622734388869503,4.460791891733335,4.154440000000001,0.06880156892938696,0.519851646825396,-0.01500115403951349,0.11795999999999979,-0.0267434126984125
LMO2,0.0,0.0,-0.492126251241272,3.3682,4.00976,,,2.71868,2.71868,3.26571,3.26571,3.8446,3.364025,,,0.0,0.0,-0.492126251241272,,0.5470299999999999,,,0.5470299999999999,,0.08072941572026253,0.492126251241272,,0.0,,0.0,-0.041010520936772626,0.015195277777777766,0.015195277777777766
LOC103237977,2.17034699169175,0.0,0.0,8.1799,8.901657499999999,6.06692,7.9206900000000005,4.22906,7.551912,5.44286,7.075713333333333,3.8446,5.7669,3.22793,4.841895,2.17034699169175,0.0,0.0,-2.1129800000000003,1.2138,-0.6166699999999996,-0.9809674999999984,-0.4761986666666669,-0.9250049999999996,1.5701353547818098,2.17034699169175,2.7761715342333333,3.3267800000000003,0.07655841689184219,0.5047688333333316,-0.18086224930764572,0.12469250000000001,0.004663541666666586
FBXO3,0.0728434019729771,0.239987413533042,0.349552164615892,6.25522,9.3828325,6.06692,7.4151125,4.22906,8.337308,5.44286,6.3953549999999995,7.6892,6.247473333333333,6.45586,4.841895,0.0728434019729771,0.239987413533042,0.349552164615892,-0.1882999999999999,1.2138,-1.2333399999999992,-1.967719999999999,-1.9419530000000007,-1.4055783333333327,0.0194182157672685,0.2767087626429149,1.507747865199999,2.447139999999999,0.10072749578892609,0.5621416666666663,0.02305906355357622,-0.08708666666666644,0.046845138888888825
CD59,-0.909629256901553,-1.28526062727147,-1.88057728145549,8.66107,11.355632,25.6159,13.931446666666666,10.5727,10.34610625,4.89857,7.620005,17.7813,6.453437142857142,8.87681,6.186866666666667,-0.909629256901553,-1.28526062727147,-1.88057728145549,16.95483,-5.674129999999999,-8.904490000000001,2.575814666666666,-2.72610125,-0.26657047619047525,0.23970681859000503,0.9709480245539369,198.53491454559997,25.859320000000004,7.039792885842405,5.301915916666666,-0.08091233537949469,-2.154943333333332,-0.23686542857142837
C1H11orf91,1.02579219114527,0.785985003335968,1.00844782891077,16.841,9.86401,12.1338,12.1338,16.3121,16.3121,5.44286,7.62,9.61149,6.487755,,,1.02579219114527,0.785985003335968,1.00844782891077,-4.7072,-10.869240000000001,,2.2697900000000004,-8.6921,,0.017883003831508697,0.2398071878093021,18.985368480800005,6.162040000000001,60.08151618605,10.96189,-0.0014453635195416782,-1.0270066666666673,-1.8269816666666676
KIAA1549L,0.0,3.23819404712611,3.39666514999684,5.29288,4.5230060000000005,4.71871,4.943413333333333,3.32283,3.5493900000000003,3.81,4.62643,4.80575,3.556254,4.8419,4.034913333333333,0.0,3.23819404712611,3.39666514999684,-0.5741700000000005,0.4871699999999999,0.036150000000000126,0.42040733333333247,1.0770399999999998,0.4786593333333329,3.6747246530818494,3.39666514999684,0.28372535640000024,1.0613400000000004,0.13210319611303722,0.6566326666666673,0.28305542916640314,0.05086000000000002,0.004854333333333387
HIPK3,0.314892024880547,0.73326906912466,0.672494013467772,7.69873,6.41561,,,4.22906,5.739436666666667,,,6.24747,6.24747,,,0.314892024880547,0.73326906912466,0.672494013467772,,,,,,,0.05110202346367935,0.41837704424411293,,,,,0.029800165715602064,,
CSTF3,0.619697305572192,0.101759298558759,0.400170773980594,31.7573,17.32216,18.8749,18.8749,24.4681,24.4681,9.25285,9.25285,20.6647,20.6647,6.45586,6.45586,0.619697305572192,0.101759298558759,0.400170773980594,-12.8824,-15.21525,-14.208839999999999,1.55274,-15.21525,-14.208839999999999,0.06758351430752006,0.5179380070134331,1.3690822140333319,2.3328499999999988,88.43429230409998,16.767989999999998,-0.018293877632633158,-0.11053666666666664,-1.313464999999999
TCP11L1,-0.441841085159762,-0.898581939138898,-0.600755455761008,5.29288,16.703511428571428,12.8079,24.402464,2.71868,15.976444444444446,5.44286,10.776862,3.8446,12.735236666666665,3.22793,10.490773333333335,-0.441841085159762,-0.898581939138898,-0.600755455761008,7.51502,2.7241799999999996,-0.6166699999999996,7.6989525714285705,-5.199582444444447,-2.2444633333333304,0.05376109984640351,0.45674085397913594,16.706301480699995,8.131689999999999,45.66274239527141,12.898535015873017,-0.01324286421677051,-0.6776408333333325,-0.8286179920634912
DEPDC7,0.558054710787958,1.04079777941543,1.29806778578329,5.77405,11.548074999999999,6.06692,7.864513333333334,5.73944,6.142206666666667,5.98714,5.98714,6.24747,6.24747,4.03491,4.03491,0.558054710787958,1.04079777941543,1.29806778578329,0.29286999999999974,0.24770000000000003,-2.21256,-3.683561666666665,-0.15506666666666646,-2.21256,0.14114134627473898,0.7400130749953321,2.0553498468999996,2.5054299999999996,3.1412336141787014,3.5284949999999986,0.06166775624961095,-0.20878583333333306,0.12258347222222193
QSER1,0.183605054613328,0.629439303509233,0.425751640207158,2.88702,11.3877,12.1338,8.763305,4.53114,9.565743333333334,10.3414,8.164273333333334,2.88345,6.60791,4.03491,4.03491,0.183605054613328,0.629439303509233,0.425751640207158,9.246780000000001,5.81026,1.1514600000000002,-2.624395,-1.4014699999999998,-2.5730000000000004,0.0498153017641309,0.44583424889590506,16.508048842133338,8.095320000000001,0.47844492375833353,1.222925,0.020178882132819168,-0.6746099999999993,0.0042829166666666215
PRRG4,0.34890174999984,0.816163798031281,2.95435543463601,3.3682,3.608785,4.04461,4.04461,3.02076,3.47387,4.89857,4.89857,4.80575,3.8446,,,0.34890174999984,0.816163798031281,2.95435543463601,0.6764099999999997,1.8778100000000002,,0.43582499999999946,1.4247000000000005,,1.929764366526857,2.6054536846361698,0.7216809800000006,1.2014000000000005,0.48893688281250103,0.9888750000000011,0.21712114038634725,0.20023333333333346,0.16481250000000025
CCDC73,-1.51492666980252,-0.290433654476785,0.550346971284213,3.84937,4.138071999999999,4.04461,4.38166,3.02076,3.685326,3.26571,3.26571,4.80575,4.325175,,,-1.51492666980252,-0.290433654476785,0.550346971284213,0.19523999999999964,0.24494999999999978,,0.2435880000000008,-0.419616,,1.07860840296737,2.065273641086733,0.001235542050000007,0.04971000000000014,0.2199197728080005,0.6632040000000008,0.17210613675722758,0.008285000000000028,-0.11053400000000017
EIF3M,-0.344324150928921,-0.3499047074887,-0.647384446358411,6.25522,22.133860000000002,12.1338,19.2119,26.2806,26.2806,12.5186,13.607133333333332,12.9755,15.378400000000001,8.87681,8.87681,-0.344324150928921,-0.3499047074887,-0.647384446358411,5.878580000000001,-13.762,-4.0986899999999995,-2.921960000000002,-12.673466666666668,-6.50159,0.030061813385886343,0.30306029542949,96.44630992423335,19.64058,24.33294913258148,9.751506666666666,-0.02525502461912414,-0.8314391666666665,-0.2983024999999998
