gene_name,log2FC_12h,log2FC_18h,log2FC_24h,acc_untr_12h_tss,acc_untr_12h_avg,acc_vacv_12h_tss,acc_vacv_12h_avg,acc_untr_18h_tss,acc_untr_18h_avg,acc_vacv_18h_tss,acc_vacv_18h_avg,acc_untr_24h_tss,acc_untr_24h_avg,acc_vacv_24h_tss,acc_vacv_24h_avg,expr_delta_12h,expr_delta_18h,expr_delta_24h,acc_delta_12h_tss,acc_delta_18h_tss,acc_delta_24h_tss,acc_delta_12h_avg,acc_delta_18h_avg,acc_delta_24h_avg,expr_var,expr_range,acc_tss_var,acc_tss_range,acc_avg_var,acc_avg_range,expr_slope,acc_tss_slope,acc_avg_slope,expr_dir,acc_tss_dir,expr_acc_tss_agreement,expr_acc_direction_pairs,expr_acc_agreement_verbose,expr_acc_direction_pairs_str,increase,decrease,neutral,expr_only_up,expr_only_down,acc_only_up,acc_only_down,expr_up_acc_down,expr_down_acc_up,agreement_class,tsne_1,tsne_2
API5,-0.0928063633679908,0.398088961754845,0.237022573603076,4.81171,14.59551,4.04461,13.482055,3.92698,12.6116375,5.98714,12.24642,4.80575,14.297104999999998,6.45586,6.45586,-0.0928063633679908,0.398088961754845,0.237022573603076,-0.7671000000000001,2.06016,1.6501100000000006,-1.113455,-0.3652175,-7.841244999999998,0.0626179548805291,0.4908953251228358,2.334074049033334,2.8272600000000003,16.95233413687707,7.476027499999998,0.0274857447475888,0.2014341666666665,-0.5606491666666659,"['up', 'flat']","['up', 'flat']","['increase', 'neutral']","[['up', 'up'], ['flat', 'flat']]","['up/up , increase', 'flat/flat , neutral']","['up/up', 'flat/flat']",1,0,1,0,0,0,0,0,0,mixed,9.475571,5.4329343
LOC103237182,1.2282588772402,1.03619988355354,1.58887655064788,4.81171,14.59551,4.71871,16.62787,3.92698,12.6116375,5.98714,12.24642,4.80575,14.297104999999998,6.45586,6.45586,1.2282588772402,1.03619988355354,1.58887655064788,-0.0929999999999999,2.06016,1.6501100000000006,2.0323600000000024,-0.3652175,-7.841244999999998,0.078730543630068,0.5526766670943399,1.3071119100333335,2.15316,26.521240124214582,9.873605,0.0300514727839732,0.1452591666666666,-0.8228004166666658,"['flat', 'up']","['up', 'flat']","['acc_only_up', 'expr_only_up']","[['flat', 'up'], ['up', 'flat']]","['flat/up , acc_only_up', 'up/flat , expr_only_up']","['flat/up', 'up/flat']",0,0,0,1,0,1,0,0,0,expression_only,38.688133,-3.467388
LOC103237367,1.56314073099729,-1.70879138043475,0.546227505011655,5.77405,13.95395,10.7856,12.8079,14.8017,14.65065,11.9743,11.9743,18.7424,18.7424,5.64888,5.64888,1.56314073099729,-1.70879138043475,0.546227505011655,5.011550000000001,-2.827400000000001,-13.09352,-1.146049999999999,-2.67635,-13.09352,2.8041270707874317,3.27193211143204,82.43931944363334,18.10507,42.2668813833,11.94747,-0.0847427688321362,-1.5087558333333315,-0.9956224999999992,"['down', 'up']","['down', 'down']","['decrease', 'expr_up_acc_down']","[['down', 'down'], ['up', 'down']]","['down/down , decrease', 'up/down , expr_up_acc_down']","['down/down', 'up/down']",0,1,0,0,0,0,0,1,0,mixed,-10.799683,-12.191596
LRRC4C,0.487577945075648,0.136487271416776,-0.360023438184402,16.3598,10.2248675,8.76332,7.86452,12.083,6.386739999999999,3.81,4.08214,3.36402,4.1878657142857145,3.22793,3.22793,0.487577945075648,0.136487271416776,-0.360023438184402,-7.59648,-8.273,-0.1360899999999998,-2.3603475000000005,-2.304599999999999,-0.9599357142857144,0.1813692751305426,0.84760138326005,20.387400435099995,8.13691,0.6287304990998721,1.4004117857142862,-0.0706334486050041,0.6216991666666658,0.1167009821428569,"['flat', 'down']","['down', 'up']","['acc_only_down', 'expr_down_acc_up']","[['flat', 'down'], ['down', 'up']]","['flat/down , acc_only_down', 'down/up , expr_down_acc_up']","['flat/down', 'down/up']",0,0,0,0,0,0,1,0,1,accessibility_only,1.4740114,-8.086341
C1H11orf74,-0.323012302497945,-0.4367171295549,-1.06015802260677,6.73639,10.184778333333332,4.04461,10.38117,3.62491,7.602231666666666,3.26571,5.660576000000001,4.80575,6.487765,4.8419,4.8419,-0.323012302497945,-0.4367171295549,-1.06015802260677,-2.6917800000000005,-0.3591999999999999,0.0361500000000001,0.1963916666666687,-1.941655666666665,-1.6458649999999997,0.1574985245833539,0.737145720108825,2.1731388606333346,2.7279300000000006,1.342108023989779,2.1380473333333336,-0.0614288100090686,0.2273274999999999,-0.1535213888888889,"['flat', 'down']","['up', 'flat']","['acc_only_up', 'expr_only_down']","[['flat', 'up'], ['down', 'flat']]","['flat/up , acc_only_up', 'down/flat , expr_only_down']","['flat/up', 'down/flat']",0,0,0,0,1,1,0,0,0,expression_only,-31.292538,-1.0245161
RAG2,-2.43151737867723,0.0,3.40455156353956,24.0585,24.0585,6.06692,15.16731,19.3328,19.3328,13.0629,13.0629,13.9367,13.9367,4.8419,4.8419,-2.43151737867723,0.0,3.40455156353956,-17.99158,-6.269899999999998,-9.0948,-8.891189999999998,-6.269899999999998,-9.0948,8.593824801652742,5.83606894221679,37.42175606680001,11.72168,2.482113051033335,2.8249000000000013,0.4863390785180653,0.7413983333333325,-0.0169674999999998,"['up', 'up']","['up', 'down']","['increase', 'expr_up_acc_down']","[['up', 'up'], ['up', 'down']]","['up/up , increase', 'up/down , expr_up_acc_down']","['up/up', 'up/down']",1,0,0,0,0,0,0,1,0,mixed,42.280937,15.384848
TRAF6,0.220587514247625,0.620841935679779,0.848526758069762,36.569,15.557863333333335,27.6382,13.616865999999998,32.02,10.87472,11.43,11.43,21.6259,9.93189,9.68379,9.68379,0.220587514247625,0.620841935679779,0.848526758069762,-8.930800000000001,-20.590000000000003,-11.94211,-1.9409973333333368,0.5552799999999998,-0.2481000000000008,0.1010586123591106,0.627939243822137,36.63182233470002,11.659200000000002,1.6237868884201532,2.496277333333337,0.0523282703185113,-0.2509425000000004,0.1410747777777779,"['flat', 'flat']","['down', 'up']","['acc_only_down', 'acc_only_up']","[['flat', 'down'], ['flat', 'up']]","['flat/down , acc_only_down', 'flat/up , acc_only_up']","['flat/down', 'flat/up']",0,0,0,0,0,1,1,0,0,accessibility_only,24.645807,5.986788
PRR5L,-1.00466624272614,-1.39038519035337,-1.33162995032934,130.878,11.826657631578946,6.06692,11.485656153846152,115.393,10.340287435897435,3.26571,8.131294545454546,2.88345,8.5301984375,8.06983,6.859352,-1.00466624272614,-1.39038519035337,-1.33162995032934,-124.81108,-112.12729,5.18638,-0.3410014777327941,-2.208992890442889,-1.6708464374999998,0.0431894251464283,0.38571894762723,5137.119217347434,129.99746,0.9245801899653188,1.8679914127100956,-0.0272469756336,10.833121666666653,-0.1108204133139337,"['flat', 'flat']","['up', 'up']","['acc_only_up', 'acc_only_up']","[['flat', 'up'], ['flat', 'up']]","['flat/up , acc_only_up', 'flat/up , acc_only_up']","['flat/up', 'flat/up']",0,0,0,0,0,2,0,0,0,accessibility_only,-48.953335,2.3084416
COMMD9,0.105512326816704,0.542513834127359,0.956621813469107,25.0209,25.0209,16.8525,16.8525,11.4789,14.096866666666664,9.79714,6.5314250000000005,15.859,15.859,5.64888,5.64888,0.105512326816704,0.542513834127359,0.956621813469107,-8.168400000000002,-1.6817599999999988,-10.21012,-8.168400000000002,-7.565441666666665,-10.21012,0.1811405157026678,0.851109486652403,19.82967388960001,8.528360000000001,1.921083799489816,2.644678333333335,0.0709257905543668,-0.1701433333333327,-0.1701433333333331,"['flat', 'flat']","['up', 'down']","['acc_only_up', 'acc_only_down']","[['flat', 'up'], ['flat', 'down']]","['flat/up , acc_only_up', 'flat/down , acc_only_down']","['flat/up', 'flat/down']",0,0,0,0,0,1,1,0,0,accessibility_only,24.907063,7.8045554
LDLRAD3,-0.113231394039216,-0.658796103056707,-1.18948487044986,3.3682,8.678898518518519,9.43743,8.5948,3.32283,8.050322,3.26571,5.026635882352942,2.88345,6.391645,3.22793,4.357706,-0.113231394039216,-0.658796103056707,-1.18948487044986,6.069230000000001,-0.0571200000000002,0.3444800000000003,-0.0840985185185196,-3.023686117647058,-2.0339389999999997,0.2895988275081,1.076253476410644,11.744368240833335,6.126350000000001,2.2371087521774786,2.9395875991285383,-0.0896877897008869,-0.4770624999999998,-0.1624867067901232,"['down', 'down']","['down', 'flat']","['decrease', 'expr_only_down']","[['down', 'down'], ['down', 'flat']]","['down/down , decrease', 'down/flat , expr_only_down']","['down/down', 'down/flat']",0,1,0,0,1,0,0,0,0,mixed,-34.46537,-5.5064044
TRIM44,-0.0524579634109649,-0.0776011604285357,0.286317720687184,3.3682,8.059621666666667,3.37051,6.853363333333333,5.43736,7.115564444444445,3.26571,5.578927500000001,6.24747,4.859144444444444,4.8419,5.11089,-0.0524579634109649,-0.0776011604285357,0.286317720687184,0.00231,-2.17165,-1.40557,-1.2062583333333334,-1.536636944444444,0.2517455555555568,0.041306349420825,0.3639188811157197,1.2158511237333334,2.17396,0.9055395555001812,1.7883825000000009,0.028231307008179,-0.1173233333333332,0.1215003240740739,"['flat', 'flat']","['down', 'up']","['acc_only_down', 'acc_only_up']","[['flat', 'down'], ['flat', 'up']]","['flat/down , acc_only_down', 'flat/up , acc_only_up']","['flat/down', 'flat/up']",0,0,0,0,0,1,1,0,0,accessibility_only,3.009826,11.143153
FJX1,-1.4917844419933,-2.22252702549486,-2.89782832887608,4.81171,15.974872,8.76332,12.32644,10.5727,10.91249875,15.24,10.3414275,11.5338,11.24546,6.45586,5.379886666666667,-1.4917844419933,-2.22252702549486,-2.89782832887608,3.951610000000001,4.667300000000001,-5.077939999999999,-3.648432,-0.5710712499999993,-5.865573333333333,0.4944959975885576,1.4060438868827805,29.502448006033333,9.74524,7.069602864672781,5.294502083333334,-0.1171703239068982,-0.7524624999999989,-0.1847617777777775,"['down', 'down']","['up', 'down']","['expr_down_acc_up', 'decrease']","[['down', 'up'], ['down', 'down']]","['down/up , expr_down_acc_up', 'down/down , decrease']","['down/up', 'down/down']",0,1,0,0,0,0,0,0,1,mixed,-58.7633,1.2239758
SLC1A2,-1.90558908050417,-0.667951056958575,-2.46616585301619,5.29288,11.966498260869566,5.39281,10.841801666666669,4.22906,9.26365388888889,4.89857,7.378091111111112,5.7669,7.849384444444444,4.03491,4.4384033333333335,-1.90558908050417,-0.667951056958575,-2.46616585301619,0.0999299999999996,0.6695100000000007,-1.7319899999999997,-1.1246965942028986,-1.8855627777777773,-3.41098111111111,0.8465951079943949,1.7982147960576147,1.5745924188,2.4015000000000004,1.3554858888719097,2.286284516908212,-0.0467147310426682,-0.1526599999999997,-0.1905237097423507,"['up', 'down']","['up', 'down']","['increase', 'decrease']","[['up', 'up'], ['down', 'down']]","['up/up , increase', 'down/down , decrease']","['up/up', 'down/down']",1,1,0,0,0,0,0,0,0,mixed,-46.171757,7.630584
LOC103237672,0.676753251344636,0.0,0.0,5.77405,7.9393175,12.1338,12.1338,5.73944,8.458120000000001,5.98714,5.98714,4.32517,6.007185,4.03491,4.03491,0.676753251344636,0.0,0.0,6.359750000000001,0.2477,-0.2902599999999999,4.194482500000001,-2.470980000000001,-1.972275,0.1526649877351787,0.676753251344636,13.644864860700002,6.650010000000001,13.78433251328959,6.665462500000002,-0.0563961042787196,-0.5541674999999998,-0.5138964583333331,"['down', 'flat']","['down', 'down']","['decrease', 'acc_only_down']","[['down', 'down'], ['flat', 'down']]","['down/down , decrease', 'flat/down , acc_only_down']","['down/down', 'flat/down']",0,1,0,0,0,0,1,0,0,mixed,5.293789,-9.644144
CD44,3.48388973985981,0.643357261457465,0.829041079401744,35.1255,19.24683,15.5043,14.15613125,22.0515,13.2158175,15.7843,8.708567272727272,15.859,10.612698333333332,5.64888,6.052375,3.48388973985981,0.643357261457465,0.829041079401744,-19.6212,-6.267200000000001,-10.21012,-5.09069875,-4.507250227272728,-4.560323333333333,2.5252207751734863,2.840532478402345,47.074060148800015,13.354,0.104087835977316,0.5834485227272719,-0.2212373883715053,0.7842566666666663,0.0441979513888888,"['down', 'flat']","['up', 'down']","['expr_down_acc_up', 'acc_only_down']","[['down', 'up'], ['flat', 'down']]","['down/up , expr_down_acc_up', 'flat/down , acc_only_down']","['down/up', 'flat/down']",0,0,0,0,0,0,1,0,1,accessibility_only,40.52723,-12.839459
PDHX,0.317685359547328,0.526346367348672,0.455353921266611,2.88702,25.502044,6.06692,21.5712625,4.53114,21.82498,17.9614,21.95283333333333,4.80575,13.648308,7.26285,8.06983,0.317685359547328,0.526346367348672,0.455353921266611,3.1798999999999995,13.43026,2.4571000000000005,-3.930781500000002,0.1278533333333307,-5.5784780000000005,0.0112553294105404,0.208661007801344,37.66709339253334,10.97316,8.624939625373448,5.706331333333331,0.0114723801432735,-0.0602333333333327,-0.1373080416666662,"['flat', 'flat']","['up', 'down']","['acc_only_up', 'acc_only_down']","[['flat', 'up'], ['flat', 'down']]","['flat/up , acc_only_up', 'flat/down , acc_only_down']","['flat/up', 'flat/down']",0,0,0,0,0,1,1,0,0,accessibility_only,16.923977,2.8858738
APIP,0.0818286795111027,0.498408351377019,0.248719450411935,5.77405,26.753088,6.06692,18.200752,46.2176,28.193746666666662,17.9614,17.6892675,6.24747,15.738805,7.26285,8.06983,0.0818286795111027,0.498408351377019,0.248719450411935,0.2928699999999997,-28.2562,1.0153800000000004,-8.552336,-10.504479166666666,-7.668975,0.0439559499481566,0.4165796718659162,278.73280237689994,29.27158,2.105212246444731,2.8355041666666665,0.013907564241736,0.0602091666666656,0.0736134166666666,"['flat', 'flat']","['down', 'up']","['acc_only_down', 'acc_only_up']","[['flat', 'down'], ['flat', 'up']]","['flat/down , acc_only_down', 'flat/up , acc_only_up']","['flat/down', 'flat/up']",0,0,0,0,0,1,1,0,0,accessibility_only,10.104792,3.733668
EHF,2.19005509980059,1.35853841212268,0.267150389348587,13.4728,25.71590666666667,11.4597,15.579226666666669,16.3121,18.89135076923077,5.44286,10.704283333333334,6.24747,17.643955714285713,5.64888,6.321363333333334,2.19005509980059,1.35853841212268,0.267150389348587,-2.0131,-10.86924,-0.5985899999999997,-10.136680000000002,-8.187067435897434,-11.32259238095238,0.9300183906033482,1.9229047104520032,30.986384277033345,10.270650000000002,2.506482334410756,3.1355249450549447,-0.1602420592043334,0.1178758333333328,-0.0988260317460313,"['down', 'down']","['down', 'up']","['decrease', 'expr_down_acc_up']","[['down', 'down'], ['down', 'up']]","['down/down , decrease', 'down/up , expr_down_acc_up']","['down/down', 'down/up']",0,1,0,0,0,0,0,0,1,mixed,36.997787,-12.008823
LOC103237912,1.43492655757897,-0.81460371399044,-0.492218142785203,6.25522,15.878609999999998,8.08922,8.08922,21.1453,21.1453,8.16428,8.16428,15.859,15.859,3.22793,3.22793,1.43492655757897,-0.81460371399044,-0.492218142785203,1.834,-12.98102,-12.63107,-7.789389999999999,-12.98102,-12.63107,1.479700932561698,2.24953027156941,71.4742554513,14.81502,8.419558713633332,5.19163,-0.1605953916970142,-1.205422499999999,-0.4034733333333332,"['down', 'flat']","['down', 'flat']","['decrease', 'neutral']","[['down', 'down'], ['flat', 'flat']]","['down/down , decrease', 'flat/flat , neutral']","['down/down', 'flat/flat']",0,1,1,0,0,0,0,0,0,mixed,6.962846,-13.409179
CAT,-0.910291519975764,-1.34129634646247,-2.14687924324659,51.0041,51.0041,43.8166,43.8166,2.71868,24.46814,11.9743,17.6893,25.951,25.951,10.4908,10.4908,-0.910291519975764,-1.34129634646247,-2.14687924324659,-7.1875,9.25562,-15.4602,-7.1875,-6.778839999999999,-15.4602,0.3939796935650092,1.2365877232708262,158.28091981613335,24.71582,23.99509662253334,8.681360000000002,-0.1030489769392354,-0.6893916666666654,-0.689391666666666,"['flat', 'down']","['up', 'down']","['acc_only_up', 'decrease']","[['flat', 'up'], ['down', 'down']]","['flat/up , acc_only_up', 'down/down , decrease']","['flat/up', 'down/down']",0,1,0,0,0,1,0,0,0,mixed,-53.67307,-0.33072728
LOC103237923,0.676717665331997,0.0,-1.48066406951855,51.0041,20.048783333333333,43.8166,23.930605,46.2176,25.22333,11.9743,17.6893,25.951,25.951,10.4908,10.4908,0.676717665331997,0.0,-1.48066406951855,-7.1875,-34.2433,-15.4602,3.881821666666667,-7.534029999999998,-15.4602,1.2174348058670628,2.157381734850547,192.2097874233333,27.0558,94.54327371633984,19.342021666666668,-0.1797818112375454,-0.6893916666666671,-1.611835138888888,"['down', 'down']","['down', 'up']","['decrease', 'expr_down_acc_up']","[['down', 'down'], ['down', 'up']]","['down/down , decrease', 'down/up , expr_down_acc_up']","['down/down', 'down/up']",0,1,0,0,0,0,0,0,1,mixed,-28.697845,-8.62599
ABTB2,0.330407993107451,-0.168363147606367,-0.237235014432604,7.21756,17.285603924050633,7.41512,12.759779821428571,27.4889,11.02432619047619,5.44286,8.654141285714285,5.28632,9.64955792079208,7.26285,6.21594945945946,0.330407993107451,-0.168363147606367,-0.237235014432604,0.1975600000000001,-22.04604,1.9765300000000003,-4.525824102622062,-2.370184904761905,-3.4336084613326188,0.0959557614763688,0.567643007540055,179.17105743763335,24.02257,1.1617641698496666,2.155639197860157,-0.0473035839616712,0.1482474999999989,0.0910179701074534,"['down', 'flat']","['down', 'up']","['decrease', 'acc_only_up']","[['down', 'down'], ['flat', 'up']]","['down/down , decrease', 'flat/up , acc_only_up']","['down/down', 'flat/up']",0,1,0,0,0,1,0,0,0,mixed,-0.44894862,-8.094571
LOC103237939,0.57367520014124,-0.0758202048040502,0.362514095348542,20.2092,25.82283333333333,10.1115,12.13381,19.937,14.600320000000002,8.16428,7.07571,2.88345,13.456091666666666,3.22793,3.76592,0.57367520014124,-0.0758202048040502,0.362514095348542,-10.0977,-11.77272,0.3444800000000003,-13.689023333333337,-7.524610000000002,-9.690171666666666,0.109761708652097,0.6494954049452901,43.11189183213334,12.117200000000002,9.780077288052784,6.164413333333335,-0.0175967587327248,0.8701816666666653,0.3332376388888889,"['down', 'flat']","['down', 'up']","['decrease', 'acc_only_up']","[['down', 'down'], ['flat', 'up']]","['down/down , decrease', 'flat/up , acc_only_up']","['down/down', 'flat/up']",0,1,0,0,0,1,0,0,0,mixed,11.138328,-3.13255
LOC103237932,0.657185738875831,2.31585214774478,1.507332084977,3.84937,4.234304,6.74102,4.449071,3.92698,4.593634137931034,4.35428,4.83053375,4.80575,4.982802105263158,3.22793,4.034913333333333,0.657185738875831,2.31585214774478,1.507332084977,2.89165,0.4273000000000002,-1.5778199999999996,0.2147670000000001,0.2368996120689654,-0.9478887719298248,0.6879379595995665,1.6586664088689491,5.011614869633332,4.469469999999999,0.4593303018961995,1.1847883839987905,0.070845528841764,-0.3724558333333329,-0.0968879809941519,"['up', 'down']","['down', 'down']","['expr_up_acc_down', 'decrease']","[['up', 'down'], ['down', 'down']]","['up/down , expr_up_acc_down', 'down/down , decrease']","['up/down', 'down/down']",0,1,0,0,0,0,0,1,0,mixed,45.179874,-1.3554493
NAT10,0.57538358470175,0.767211643738816,0.959043002362655,6.73639,19.4874075,4.04461,17.02106,3.32283,12.212485714285716,3.81,9.11678,4.80575,11.05320857142857,11.2978,11.2978,0.57538358470175,0.767211643738816,0.959043002362655,-2.6917800000000005,0.4871699999999999,6.492050000000001,-2.466347500000001,-3.0957057142857174,0.2445914285714305,0.0367986371908834,0.383659417660905,21.751173397633337,9.18383,3.1504777731520925,3.340297142857148,0.0319716181384087,0.7653191666666659,0.2259115773809523,"['flat', 'flat']","['up', 'up']","['acc_only_up', 'acc_only_up']","[['flat', 'up'], ['flat', 'up']]","['flat/up , acc_only_up', 'flat/up , acc_only_up']","['flat/up', 'flat/up']",0,0,0,0,0,2,0,0,0,accessibility_only,29.488308,1.8528622
CAPRIN1,-0.573153891002394,-0.466940395587861,-0.753167739476556,3.84937,11.22732888888889,4.71871,11.748604285714285,5.13529,7.40086625,3.26571,7.402289999999999,3.36402,5.179528888888888,5.64888,5.379883333333333,-0.573153891002394,-0.466940395587861,-0.753167739476556,0.8693399999999998,-1.8695800000000005,2.28486,0.5212753968253949,0.0014237499999989,0.2003544444444447,0.0209353974400381,0.286227343888695,4.460791891733335,4.154440000000001,0.0688015689293869,0.519851646825396,-0.0150011540395134,0.1179599999999997,-0.0267434126984125,"['flat', 'flat']","['down', 'up']","['acc_only_down', 'acc_only_up']","[['flat', 'down'], ['flat', 'up']]","['flat/down , acc_only_down', 'flat/up , acc_only_up']","['flat/down', 'flat/up']",0,0,0,0,0,1,1,0,0,accessibility_only,-28.760164,2.7203565
LOC103237977,2.17034699169175,0.0,0.0,8.1799,8.901657499999999,6.06692,7.92069,4.22906,7.551912,5.44286,7.075713333333333,3.8446,5.7669,3.22793,4.841895,2.17034699169175,0.0,0.0,-2.1129800000000003,1.2138,-0.6166699999999996,-0.9809674999999984,-0.4761986666666669,-0.9250049999999996,1.5701353547818098,2.17034699169175,2.7761715342333333,3.3267800000000003,0.0765584168918421,0.5047688333333316,-0.1808622493076457,0.1246925,0.0046635416666665,"['down', 'flat']","['up', 'down']","['expr_down_acc_up', 'acc_only_down']","[['down', 'up'], ['flat', 'down']]","['down/up , expr_down_acc_up', 'flat/down , acc_only_down']","['down/up', 'flat/down']",0,0,0,0,0,0,1,0,1,accessibility_only,10.068707,-13.500312
FBXO3,0.0728434019729771,0.239987413533042,0.349552164615892,6.25522,9.3828325,6.06692,7.4151125,4.22906,8.337308,5.44286,6.395355,7.6892,6.247473333333333,6.45586,4.841895,0.0728434019729771,0.239987413533042,0.349552164615892,-0.1882999999999999,1.2138,-1.2333399999999992,-1.967719999999999,-1.9419530000000007,-1.4055783333333327,0.0194182157672685,0.2767087626429149,1.507747865199999,2.447139999999999,0.100727495788926,0.5621416666666663,0.0230590635535762,-0.0870866666666664,0.0468451388888888,"['flat', 'flat']","['up', 'down']","['acc_only_up', 'acc_only_down']","[['flat', 'up'], ['flat', 'down']]","['flat/up , acc_only_up', 'flat/down , acc_only_down']","['flat/up', 'flat/down']",0,0,0,0,0,1,1,0,0,accessibility_only,7.4847064,6.7417374
CD59,-0.909629256901553,-1.28526062727147,-1.88057728145549,8.66107,11.355632,25.6159,13.931446666666666,10.5727,10.34610625,4.89857,7.620005,17.7813,6.453437142857142,8.87681,6.186866666666667,-0.909629256901553,-1.28526062727147,-1.88057728145549,16.95483,-5.674129999999999,-8.904490000000001,2.575814666666666,-2.72610125,-0.2665704761904752,0.239706818590005,0.9709480245539368,198.5349145456,25.859320000000004,7.039792885842405,5.301915916666666,-0.0809123353794946,-2.154943333333332,-0.2368654285714283,"['flat', 'down']","['down', 'down']","['acc_only_down', 'decrease']","[['flat', 'down'], ['down', 'down']]","['flat/down , acc_only_down', 'down/down , decrease']","['flat/down', 'down/down']",0,1,0,0,0,0,1,0,0,mixed,-51.98026,-0.0069689965
KIAA1549L,0.0,3.23819404712611,3.39666514999684,5.29288,4.5230060000000005,4.71871,4.943413333333333,3.32283,3.5493900000000003,3.81,4.62643,4.80575,3.556254,4.8419,4.034913333333333,0.0,3.23819404712611,3.39666514999684,-0.5741700000000005,0.4871699999999999,0.0361500000000001,0.4204073333333324,1.0770399999999998,0.4786593333333329,3.67472465308185,3.39666514999684,0.2837253564000002,1.0613400000000004,0.1321031961130372,0.6566326666666673,0.2830554291664031,0.05086,0.0048543333333333,"['up', 'flat']","['up', 'flat']","['increase', 'neutral']","[['up', 'up'], ['flat', 'flat']]","['up/up , increase', 'flat/flat , neutral']","['up/up', 'flat/flat']",1,0,1,0,0,0,0,0,0,mixed,51.284477,-2.1231103
CSTF3,0.619697305572192,0.101759298558759,0.400170773980594,31.7573,17.32216,18.8749,18.8749,24.4681,24.4681,9.25285,9.25285,20.6647,20.6647,6.45586,6.45586,0.619697305572192,0.101759298558759,0.400170773980594,-12.8824,-15.21525,-14.20884,1.55274,-15.21525,-14.20884,0.06758351430752,0.5179380070134331,1.369082214033332,2.3328499999999988,88.43429230409998,16.767989999999998,-0.0182938776326331,-0.1105366666666666,-1.313464999999999,"['down', 'flat']","['down', 'up']","['decrease', 'acc_only_up']","[['down', 'down'], ['flat', 'up']]","['down/down , decrease', 'flat/up , acc_only_up']","['down/down', 'flat/up']",0,1,0,0,0,1,0,0,0,mixed,11.32501,-3.7106352
TCP11L1,-0.441841085159762,-0.898581939138898,-0.600755455761008,5.29288,16.703511428571428,12.8079,24.402464,2.71868,15.976444444444446,5.44286,10.776862,3.8446,12.735236666666664,3.22793,10.490773333333337,-0.441841085159762,-0.898581939138898,-0.600755455761008,7.51502,2.72418,-0.6166699999999996,7.69895257142857,-5.199582444444447,-2.2444633333333304,0.0537610998464035,0.4567408539791359,16.706301480699995,8.131689999999999,45.66274239527141,12.898535015873016,-0.0132428642167705,-0.6776408333333325,-0.8286179920634912,"['flat', 'flat']","['down', 'down']","['acc_only_down', 'acc_only_down']","[['flat', 'down'], ['flat', 'down']]","['flat/down , acc_only_down', 'flat/down , acc_only_down']","['flat/down', 'flat/down']",0,0,0,0,0,0,2,0,0,accessibility_only,-30.56815,6.1568756
DEPDC7,0.558054710787958,1.04079777941543,1.29806778578329,5.77405,11.548075,6.06692,7.864513333333334,5.73944,6.142206666666667,5.98714,5.98714,6.24747,6.24747,4.03491,4.03491,0.558054710787958,1.04079777941543,1.29806778578329,0.2928699999999997,0.2477,-2.21256,-3.683561666666665,-0.1550666666666664,-2.21256,0.1411413462747389,0.7400130749953321,2.0553498469,2.50543,3.1412336141787014,3.5284949999999986,0.0616677562496109,-0.208785833333333,0.1225834722222219,"['up', 'flat']","['flat', 'down']","['expr_only_up', 'acc_only_down']","[['up', 'flat'], ['flat', 'down']]","['up/flat , expr_only_up', 'flat/down , acc_only_down']","['up/flat', 'flat/down']",0,0,0,1,0,0,1,0,0,expression_only,35.06696,1.8853935
QSER1,0.183605054613328,0.629439303509233,0.425751640207158,2.88702,11.3877,12.1338,8.763305,4.53114,9.565743333333334,10.3414,8.164273333333334,2.88345,6.60791,4.03491,4.03491,0.183605054613328,0.629439303509233,0.425751640207158,9.24678,5.81026,1.1514600000000002,-2.624395,-1.4014699999999998,-2.5730000000000004,0.0498153017641309,0.445834248895905,16.508048842133338,8.095320000000001,0.4784449237583335,1.222925,0.0201788821328191,-0.6746099999999993,0.0042829166666666,"['flat', 'flat']","['down', 'down']","['acc_only_down', 'acc_only_down']","[['flat', 'down'], ['flat', 'down']]","['flat/down , acc_only_down', 'flat/down , acc_only_down']","['flat/down', 'flat/down']",0,0,0,0,0,0,2,0,0,accessibility_only,15.849389,3.9741974
EIF3M,-0.344324150928921,-0.3499047074887,-0.647384446358411,6.25522,22.13386,12.1338,19.2119,26.2806,26.2806,12.5186,13.607133333333332,12.9755,15.3784,8.87681,8.87681,-0.344324150928921,-0.3499047074887,-0.647384446358411,5.878580000000001,-13.762,-4.09869,-2.921960000000002,-12.673466666666668,-6.50159,0.0300618133858863,0.30306029542949,96.44630992423336,19.64058,24.33294913258148,9.751506666666666,-0.0252550246191241,-0.8314391666666665,-0.2983024999999998,"['flat', 'flat']","['down', 'up']","['acc_only_down', 'acc_only_up']","[['flat', 'down'], ['flat', 'up']]","['flat/down , acc_only_down', 'flat/up , acc_only_up']","['flat/down', 'flat/up']",0,0,0,0,0,1,1,0,0,accessibility_only,-24.474056,0.92338926
